X,Y,LA,LO,COUNTY,NAME,IMAGE,GRADE,CLASS,NEW
382800,785300,56.9588,-2.2829,Aberdeenshire,Auquhirie,1,1,2,0
366500,778200,56.8941,-2.5500,Aberdeenshire,Clatterin Brig,1,1,2,0
331600,800400,57.0897,-3.1288,Aberdeenshire,Dalfad,1,4,3,0
339700,814000,57.2130,-2.9985,Aberdeenshire,Downingford,0,0,0,0
326800,801600,57.0997,-3.2084,Aberdeenshire,Easter Sleach,0,0,4,0
368800,748700,56.6292,-2.5086,Angus,Corbie,0,0,0,0
338600,758300,56.7125,-3.0031,Angus,Hill of Redhall,1,3,1,0
193292,716900,56.2995,-5.3413,Argyll & Bute,Allt a Chomhlachaidh Ford,1,1,4,0
195300,727700,56.3972,-5.3173,Argyll & Bute,Glen Lonan,1,2,3,0
178729,705512,56.1908,-5.5666,Argyll & Bute,Lunga Estate,3,1,4,0
178309,704139,56.1783,-5.5723,Argyll & Bute,Lunga Estate,3,1,4,0
178376,703899,56.1761,-5.5710,Argyll & Bute,Lunga Estate,3,1,4,0
214200,684900,56.0210,-4.9815,Argyll & Bute,Strath Eachaig,1,3,3,0
175145,620195,55.423913,-5.554884,Argyll & Bute,The Doirlinn,0,0,5,0
245050,640100,55.6297,-4.4615,Ayrshire,Bringan,1,3,1,0
269485,625155,55.5027,-4.0666,Ayrshire,Kames,2,1,4,0
269550,625005,55.5014,-4.0655,Ayrshire,Kames,2,1,4,0
243650,639050,55.6199,-4.4831,Ayrshire,Kilmarnock,4,3,2,0
236600,585300,55.1350,-4.5635,Ayrshire,Kings Ford,1,2,3,0
224700,607600,55.3311,-4.7639,Ayrshire,Kirkoswald,1,1,1,0
236300,621500,55.4599,-4.5893,Ayrshire,Mainholm,2,2,4,0
229770,608910,55.3447,-4.6848,Ayrshire,Maybole,1,3,1,0
264620,628200,55.5287,-4.1450,Ayrshire,Muirkirk,1,3,4,0
261900,613600,55.3969,-4.1808,Ayrshire,New Cumnock,1,3,3,0
235900,588100,55.1599,-4.5761,Ayrshire,Tarfessock,2,2,3,0
503300,252200,52.1580,-0.4898,Bedfordshire,Clapham,1,5,4,0
493350,264150,52.2672,-0.6319,Bedfordshire,Farndish,1,2,3,0
498950,258000,52.2109,-0.5516,Bedfordshire,Felmersham Causeway,1,2,2,0
493700,244550,52.0909,-0.6322,Bedfordshire,North Crawley,1,4,4,0
500600,257100,52.2025,-0.5278,Bedfordshire,Radwell Causeway,3,2,2,0
522050,247450,52.1115,-0.2175,Bedfordshire,Sutton,1,3,1,0
504750,267900,52.2988,-0.4637,Bedfordshire,Upper Dean,1,1,1,0
476600,167800,51.4036,-0.8987,Berkshire,Arborfield Cross,2,3,3,0
476700,167400,51.3999,-0.8973,Berkshire,Arborfield Cross,2,3,3,0
445205,169367,51.42152,-1.351272,Berkshire,Bagnor,0,0,0,0
454450,170950,51.4344,-1.2166,Berkshire,Bucklebury,4,4,1,0
454300,171300,51.4376,-1.2187,Berkshire,Bucklebury,4,2,3,0
465325,167625,51.4034,-1.0608,Berkshire,Burghfield Common,1,3,1,0
476300,168900,51.4135,-0.9027,Berkshire,Carters Hill,1,2,1,0
482800,166800,51.3937,-0.8098,Berkshire,Gardeners Green,1,3,1,0
452060,163900,51.3713,-1.2520,Berkshire,Headley Ford,3,4,1,0
478200,174800,51.4663,-0.8741,Berkshire,Hurst,3,4,1,0
475200,163400,51.3642,-0.9197,Berkshire,Jouldings Farm Ford,2,3,4,0
457000,171200,51.4364,-1.1799,Berkshire,Stanford Dingley,2,2,4,0
456000,171100,51.4356,-1.1943,Berkshire,Stanford Dingley,2,2,4,0
486795,170950,51.4304,-0.7513,Berkshire,West End,2,1,4,0
486060,174105,51.4589,-0.7611,Berkshire,Westleymill,1,2,4,0
500500,174200,51.4574,-0.5533,Berkshire,Wraysbury,1,2,4,0
477700,236600,52.0219,-0.8675,Buckinghamshire,Beachampton,1,3,1,0
469633,233770,51.9976,-0.9856,Buckinghamshire,Buckingham,2,3,3,0
466800,235600,52.0144,-1.0265,Buckinghamshire,Bufflers Holt,1,2,2,0
501000,189200,51.5921,-0.5418,Buckinghamshire,Chalfont Park,1,3,4,0
498750,194100,51.6366,-0.5729,Buckinghamshire,Chalfont St Giles,2,2,1,0
502650,198950,51.6795,-0.5151,Buckinghamshire,Chenies,1,3,4,0
498250,219300,51.8632,-0.5730,Buckinghamshire,Edlesborough,1,1,2,0
500850,185400,51.5580,-0.5451,Buckinghamshire,Fulmer,1,1,2,0
488850,191550,51.6153,-0.7166,Buckinghamshire,High Wycombe,2,2,4,0
484800,193800,51.6361,-0.7745,Buckinghamshire,High Wycombe,2,1,4,0
504750,181050,51.5182,-0.4901,Buckinghamshire,Iver,4,5,3,0
474300,233700,51.9963,-0.9177,Buckinghamshire,Thornborough,2,1,1,0
474300,233800,51.9972,-0.9177,Buckinghamshire,Thornborough,2,1,2,0
465600,227000,51.9372,-1.0457,Buckinghamshire,Twyford,1,3,3,0
553400,249000,52.1176,0.2407,Cambridgeshire,Abington,1,1,4,0
518350,276300,52.3716,-0.2614,Cambridgeshire,Alconbury,6,2,1,0
517800,276950,52.3775,-0.2692,Cambridgeshire,Alconbury,6,3,1,0
517600,277000,52.3780,-0.2722,Cambridgeshire,Alconbury,6,3,1,0
518780,275600,52.3652,-0.2553,Cambridgeshire,Alconbury,6,3,1,0
538550,249050,52.122407,0.022344,Cambridgeshire,Barrington_,1,1,2,0
531700,257250,52.1973,-0.0728,Cambridgeshire,Bourn,3,4,1,0
530050,258250,52.2067,-0.0966,Cambridgeshire,Caxton,1,1,1,0
533900,268600,52.2988,-0.0362,Cambridgeshire,Fen Drayton,1,1,1,0
517200,263100,52.2532,-0.2829,Cambridgeshire,Hail Weston,1,3,1,0
554500,248550,52.1132,0.2566,Cambridgeshire,Hildersham,1,3,1,0
529180,266130,52.2777,-0.1063,Cambridgeshire,Hilton,2,1,2,0
549100,245300,52.0855,0.1764,Cambridgeshire,Hinxton,1,3,1,0
556420,246600,52.0952,0.2837,Cambridgeshire,Linton_,1,1,2,0
542650,279750,52.3968,0.0968,Cambridgeshire,Sutton Gault,1,3,1,0
562800,252400,52.1455,0.3795,Cambridgeshire,Weston Green,2,2,3,0
563100,253300,52.1534,0.3844,Cambridgeshire,Weston Green,2,1,3,0
224950,241150,52.0407,-4.5526,Carmarthenshire,Abercych,3,3,3,0
271550,240100,52.0440,-3.8732,Carmarthenshire,Blaen Dyffryn,0,0,0,0
271150,240150,52.0443,-3.8790,Carmarthenshire,Blaen Dyffryn,0,0,0,0
232541,229140,51.935503,-4.437307,Carmarthenshire,Blaenparsel,1,2,3,0
252455,230105,51.9494,-4.1471,Carmarthenshire,Brechfa,1,3,1,0
257590,225905,51.9130,-4.0707,Carmarthenshire,Capal Isaac,1,2,1,0
256900,245200,52.0862,-4.0888,Carmarthenshire,Cilgell,0,0,0,0
259580,222150,51.8798,-4.0403,Carmarthenshire,Cilsan,1,4,1,0
284600,236200,52.0118,-3.6816,Carmarthenshire,Craigyrwyddon,0,0,0,0
275300,228430,51.9399,-3.8143,Carmarthenshire,Cwm Bran,1,0,0,0
275255,227520,51.9318,-3.8146,Carmarthenshire,Cwm Bran,1,0,0,0
276505,227140,51.9286,-3.7963,Carmarthenshire,Cwm Bran,1,1,2,0
225815,212215,51.7810,-4.5254,Carmarthenshire,Cwmbrwyn,1,1,1,0
237827,212399,51.786247,-4.3523,Carmarthenshire,Cwmburry,0,0,0,0
251050,239400,52.0326,-4.1716,Carmarthenshire,Cwmiar,1,2,1,0
274420,241300,52.0554,-3.8318,Carmarthenshire,Eithen,0,0,0,0
274300,241450,52.0567,-3.8336,Carmarthenshire,Eithen,0,0,0,0
261250,219050,51.8523,-4.0148,Carmarthenshire,Fairfach,1,3,1,0
227000,226700,51.9115,-4.5155,Carmarthenshire,Felindre,1,3,3,0
263370,244400,52.0807,-3.9941,Carmarthenshire,Ffaldybrenin,0,0,0,0
264700,245900,52.0945,-3.9753,Carmarthenshire,Ffarmers,1,3,1,0
257590,226145,51.9152,-4.0708,Carmarthenshire,Glannant,0,0,0,0
250200,229900,51.9470,-4.1798,Carmarthenshire,Glanrhyd,1,1,1,0
255850,223750,51.8932,-4.0951,Carmarthenshire,Glan-Sannan-uchaf,3,4,1,0
256350,223450,51.891039,-4.088871,Carmarthenshire,Glan-Sannan-uchaf,3,1,3,0
229000,217400,51.8286,-4.4818,Carmarthenshire,Glasfryn,1,2,1,0
252900,234400,51.9881,-4.1425,Carmarthenshire,Gwernogle,2,3,1,0
253100,233800,51.9828,-4.1393,Carmarthenshire,Gwernogle,2,2,4,0
269500,236780,52.0137,-3.9018,Carmarthenshire,Hafod,1,2,3,0
263700,243400,52.0718,-3.9889,Carmarthenshire,Harford,0,0,0,0
257660,204375,51.719984,-4.062009,Carmarthenshire,Hendy,1,3,3,0
230185,210685,51.7686,-4.4614,Carmarthenshire,Laugharne,1,1,4,0
258680,232000,51.9681,-4.0574,Carmarthenshire,Llwyn Celyn,1,1,1,0
263685,216310,51.828726,-3.979534,Carmarthenshire,Llwynypiod,1,1,3,0
230100,240400,52.0355,-4.4772,Carmarthenshire,Newcastle Emlyn,1,2,3,0
261400,217600,51.8393,-4.0120,Carmarthenshire,Pant-y-llyn,1,2,1,0
247200,228800,51.9363,-4.2230,Carmarthenshire,Pennybanc,2,2,1,0
274240,238950,52.0343,-3.8335,Carmarthenshire,Pen-y-groes,4,1,2,0
274300,238900,52.0338,-3.8326,Carmarthenshire,Pen-y-groes,4,1,2,0
274800,238700,52.0321,-3.8253,Carmarthenshire,Pen-y-groes,4,1,2,0
260900,226100,51.9156,-4.0227,Carmarthenshire,Rhiw,0,0,0,0
260800,226100,51.9156,-4.0242,Carmarthenshire,Rhiw,0,0,0,0
264910,247100,52.1053,-3.9727,Carmarthenshire,Rhyd-y-fran,0,0,0,0
274480,224470,51.9042,-3.8247,Carmarthenshire,Twynllanan,1,1,1,0
257700,208685,51.758721,-4.063195,Carmarthenshire,Ty-isaf,1,3,3,0
220720,218150,51.8327,-4.6023,Carmarthenshire,Whitland Abbey,1,2,1,0
275700,246000,52.0979,-3.8148,Carmarthenshire,Y Foel,1,2,3,0
270750,294000,52.5282,-3.9055,Ceredigion,Badgers Lodge,1,1,2,0
260100,248400,52.1158,-4.0434,Ceredigion,Bayliau,0,0,0,0
276400,272500,52.3363,-3.8143,Ceredigion,Bwlchgwallter Ford,1,1,3,0
280500,267700,52.2940,-3.7524,Ceredigion,Claerwen Farm,1,2,4,0
282300,268200,52.2989,-3.7262,Ceredigion,Claerwen Farm,1,1,4,0
273800,282700,52.4273,-3.8563,Ceredigion,Dinas,1,2,1,0
231700,244500,52.0728,-4.4560,Ceredigion,Dolgian,1,3,4,0
268416,295792,52.544033,-3.941801,Ceredigion,Eglwys Fach,1,3,3,0
254100,269700,52.3056,-4.1402,Ceredigion,Llanrhystud,1,3,1,0
275100,291400,52.5058,-3.8404,Ceredigion,Lluest Grafia,1,3,3,0
236600,244100,52.0707,-4.3843,Ceredigion,Maes Llyn,1,2,1,0
278300,289200,52.4868,-3.7925,Ceredigion,Maesnant,1,2,3,0
257900,262400,52.2410,-4.0814,Ceredigion,Moelfryn-Mawr,0,0,0,0
269900,287300,52.4677,-3.9154,Ceredigion,Moelglomen,1,2,1,0
279800,279600,52.4008,-3.7670,Ceredigion,Myherin,1,1,4,0
276395,257265,52.1993,-3.8088,Ceredigion,Nantymaen,1,2,2,0
275500,286000,52.4574,-3.8325,Ceredigion,Nant-y-moch,1,2,4,0
267492,278865,52.3914,-3.9475,Ceredigion,Nantyronen,2,4,3,0
248700,260500,52.2215,-4.2152,Ceredigion,Pandy,1,3,3,0
251800,263400,52.2484,-4.1711,Ceredigion,Pennant,0,0,0,0
278400,262400,52.2459,-3.7813,Ceredigion,Strata Florida,15,2,3,0
278600,262300,52.2451,-3.7783,Ceredigion,Strata Florida,15,2,3,0
278900,262100,52.2433,-3.7739,Ceredigion,Strata Florida,15,2,3,0
279100,261900,52.2416,-3.7709,Ceredigion,Strata Florida,15,1,3,0
279300,261800,52.2407,-3.7679,Ceredigion,Strata Florida,15,2,3,0
279600,261400,52.2372,-3.7634,Ceredigion,Strata Florida,15,2,3,0
279800,261400,52.2373,-3.7605,Ceredigion,Strata Florida,15,2,3,0
280200,260900,52.2328,-3.7544,Ceredigion,Strata Florida,15,2,3,0
280500,260900,52.2329,-3.7500,Ceredigion,Strata Florida,15,2,3,0
280600,260900,52.2329,-3.7486,Ceredigion,Strata Florida,15,2,3,0
280800,260800,52.2321,-3.7456,Ceredigion,Strata Florida,15,2,3,0
280900,259700,52.2222,-3.7438,Ceredigion,Strata Florida,15,2,3,0
281000,260100,52.2258,-3.7424,Ceredigion,Strata Florida,15,2,3,0
280600,259200,52.2177,-3.7480,Ceredigion,Strata Florida,15,2,3,0
280800,285300,52.4523,-3.7543,Ceredigion,Strata Florida,15,2,3,0
281000,260100,52.2258,-3.7424,Ceredigion,Strata Florida,15,1,3,0
277600,294400,52.5333,-3.8047,Ceredigion,Talbontfrain,1,1,3,0
255000,257200,52.1935,-4.1216,Ceredigion,Trefilan,1,2,1,0
257400,269200,52.3020,-4.0916,Ceredigion,Tynwern,0,0,0,0
267400,271700,52.3270,-3.9460,Ceredigion,Wennalt,1,3,3,0
397100,367600,53.2052,-2.0434,Cheshire,Allgreave,1,2,3,0
360850,347550,53.0235,-2.5837,Cheshire,Aston,2,3,3,0
371600,345300,53.0040,-2.4233,Cheshire,Bridgemere,1,3,1,0
359300,384480,53.355625,-2.612948,Cheshire,Higher Walton,2,1,2,0
351370,359945,53.1341,-2.7270,Cheshire,Newton,1,1,4,0
384000,371200,53.2373,-2.2398,Cheshire,Siddington,1,1,3,0
380570,367380,53.2029,-2.2909,Cheshire,Swettenham,1,4,1,0
346300,351100,53.0542,-2.8013,Cheshire,Tilston,1,3,3,0
350250,375750,53.276384,-2.747533,Cheshire,Woodhouses,1,1,3,0
295870,369720,53.2140,-3.5596,Conwy,Bryn Aled,1,3,3,0
270200,372000,53.2289,-3.9447,Conwy,Bwlch y Ddeufaen,1,1,3,0
289500,352400,53.0571,-3.6489,Conwy,Gors Nug,1,2,1,0
221400,81300,50.6035,-4.5242,Cornwall,Altarnun,2,3,3,0
235800,77000,50.5691,-4.3190,Cornwall,Bealsmill,2,1,1,0
235500,76900,50.5681,-4.3232,Cornwall,Bealsmill,2,1,2,0
177300,47200,50.2821,-5.1263,Cornwall,Binneys,1,1,2,0
174850,51450,50.3193,-5.1632,Cornwall,Blowinghouse,1,1,2,0
170600,22900,50.0613,-5.2056,Cornwall,Bojorrow,1,1,1,0
188550,65950,50.4546,-4.9792,Cornwall,Bolingey,1,2,1,0
150400,34700,50.1591,-5.4950,Cornwall,Boskennal,1,2,1,0
218300,82600,50.6142,-4.5686,Cornwall,Bowithick,2,2,1,0
218300,82700,50.6151,-4.5687,Cornwall,Bowithick,2,1,2,0
211900,75400,50.5475,-4.6553,Cornwall,Bradford,1,2,3,0
238000,73500,50.5382,-4.2864,Cornwall,Broadgate,1,1,1,0
200300,69800,50.4933,-4.8159,Cornwall,Burlawn,1,1,2,0
211950,69450,50.4940,-4.6516,Cornwall,Cardinham,1,2,1,0
172900,41800,50.2319,-5.1848,Cornwall,Carharrack,1,3,3,0
178550,41050,50.2273,-5.1052,Cornwall,Carnon Downs,1,1,1,0
224200,59300,50.4066,-4.4743,Cornwall,Causeland Station,2,0,0,0
224600,59000,50.4041,-4.4686,Cornwall,Causeland Station,2,2,3,0
224500,59100,50.4049,-4.4700,Cornwall,Causeland Station,2,1,3,0
184100,60700,50.4058,-5.0388,Cornwall,Chapel,1,1,2,0
215703,97362,50.746536,-4.61371,Cornwall,Cleave,1,1,1,0
220920,111690,50.8764,-4.5458,Cornwall,Coombe,3,2,1,0
183700,40800,50.2270,-5.0330,Cornwall,Coombe Tidal Road,1,3,5,0
215800,96100,50.7347,-4.6106,Cornwall,Crackington,1,2,3,0
179800,60700,50.4042,-5.0992,Cornwall,Crantock,1,2,5,0
219280,57700,50.3908,-4.5427,Cornwall,Crooksball,1,1,1,0
175500,40600,50.2221,-5.1476,Cornwall,Cusgarne,1,2,3,0
185500,56650,50.3700,-5.0168,Cornwall,Degembris,1,2,1,0
211400,75800,50.5509,-4.6626,Cornwall,Delford,1,4,3,0
213800,64000,50.4457,-4.6229,Cornwall,Drift,2,1,2,0
171450,17850,50.0162,-5.1907,Cornwall,Erisey Barton,1,1,4,0
179550,46150,50.2735,-5.0942,Cornwall,Gloweth,3,1,2,0
180100,46200,50.2741,-5.0865,Cornwall,Gloweth,3,2,1,0
179800,46100,50.2731,-5.0907,Cornwall,Gloweth,3,2,1,0
176800,44600,50.2585,-5.1318,Cornwall,Green Bottom,1,1,3,0
88650,8350,49.8936,-6.3359,Cornwall,Gugh Tidal Crossing,3,3,5,0
170300,25500,50.0845,-5.2113,Cornwall,Gweek,1,2,2,0
222400,113300,50.8913,-4.5255,Cornwall,Ham Hill,1,2,4,0
275800,125800,51.0176,-3.7709,Cornwall,Helford,1,2,4,0
199400,40500,50.2298,-4.8130,Cornwall,Hemmick Beach,1,1,1,0
220250,95550,50.731684,-4.548443,Cornwall,Jacobstow,1,1,1,0
156600,36150,50.1747,-5.4093,Cornwall,Joppa,1,2,1,0
181200,42500,50.2413,-5.0690,Cornwall,Kea,1,1,2,0
225100,79400,50.5875,-4.4711,Cornwall,Knighton,1,3,3,0
143900,25100,50.0701,-5.5794,Cornwall,Lamorna,1,2,1,0
183650,59350,50.3936,-5.0443,Cornwall,Legonna,1,2,1,0
213900,57000,50.3828,-4.6180,Cornwall,Lerryn Tidal Crossing,2,3,5,0
223200,66600,50.4719,-4.4918,Cornwall,Lestithawel,1,1,3,0
178450,54850,50.3512,-5.1147,Cornwall,Lower Rose,1,1,2,0
215100,95800,50.7318,-4.6204,Cornwall,Middle Crackington,1,1,1,0
223200,55000,50.3677,-4.4864,Cornwall,Milcombe,1,3,5,0
209800,58500,50.3950,-4.6764,Cornwall,Milltown,1,1,2,0
187350,59150,50.3931,-4.9922,Cornwall,Mountjoy,2,2,1,0
222330,57020,50.3856,-4.4995,Cornwall,Muchlarnick,1,2,3,0
177300,21400,50.0503,-5.1112,Cornwall,Nambol,1,1,2,0
168200,22400,50.0559,-5.2388,Cornwall,Nantithet,2,1,2,0
180700,45800,50.2708,-5.0779,Cornwall,New Mill,2,1,1,0
180700,45810,50.2709,-5.0779,Cornwall,New Mill,2,3,1,0
211700,91100,50.6885,-4.6661,Cornwall,New Mills,1,2,3,0
179700,44400,50.2578,-5.0911,Cornwall,Newbridge_,1,1,2,0
219800,54400,50.3613,-4.5338,Cornwall,Pelynt,2,2,1,0
199400,40500,50.2298,-4.8130,Cornwall,Penare,1,1,1,0
216100,94800,50.7231,-4.6057,Cornwall,Pencuke,1,1,1,0
226900,88800,50.6725,-4.4501,Cornwall,Penheale,1,2,3,0
234200,75400,50.5542,-4.3408,Cornwall,Penpill,1,1,1,0
226700,88800,50.6725,-4.4529,Cornwall,Penrose,1,1,2,0
176100,52000,50.3247,-5.1460,Cornwall,Penwartha,1,1,3,0
193700,79000,50.5737,-4.9139,Cornwall,Polzeath,1,1,4,0
181300,37300,50.1946,-5.0646,Cornwall,Restronguet Weir ,3,3,5,0
180020,47105,50.2822,-5.0882,Cornwall,Roseworthy,2,1,1,0
174900,21200,50.0476,-5.1446,Cornwall,Rosuick,1,1,2,0
170700,16500,50.0038,-5.2004,Cornwall,Ruan Major,1,1,2,0
189100,70400,50.4948,-4.9739,Cornwall,St Ervan,1,1,1,0
241000,53900,50.3629,-4.2358,Cornwall,St John Tidal Road,2,3,5,0
202050,76750,50.5563,-4.7949,Cornwall,St Kew,1,3,1,0
187350,65950,50.4542,-4.9961,Cornwall,St Mawgan,5,3,4,0
186008,66663,50.4601,-5.0153,Cornwall,St Mawgan,5,2,3,0
185945,66595,50.4595,-5.0162,Cornwall,St Mawgan,5,1,3,0
151600,30200,50.1192,-5.4753,Cornwall,St Michaels Mount Tidal Causeway,1,2,5,0
211400,58100,50.3919,-4.6537,Cornwall,St Winnow,2,1,1,0
191300,65600,50.4525,-4.9403,Cornwall,Talskiddy,1,3,1,0
213400,67400,50.4761,-4.6302,Cornwall,Tawna,1,1,1,0
222740,52375,50.3440,-4.4916,Cornwall,Tencreek,1,1,1,0
224800,55600,50.3736,-4.4642,Cornwall,Terras Bridge Tidal Road,2,1,5,0
174700,47700,50.2856,-5.1631,Cornwall,Three Burrows,1,1,2,0
208450,62850,50.4336,-4.6976,Cornwall,Trebryan,1,1,1,0
188250,61550,50.4150,-4.9809,Cornwall,Trebudannon,1,2,1,0
209750,80450,50.5921,-4.6882,Cornwall,Trecarne,1,3,3,0
170614,22956,50.0618,-5.2054,Cornwall,Tregadjack,1,1,1,0
221400,89500,50.6771,-4.5282,Cornwall,Tregerry,1,1,2,0
175400,22900,50.0631,-5.1386,Cornwall,Tregidden,2,2,1,0
175400,23100,50.0649,-5.1387,Cornwall,Tregidden,2,1,2,0
202600,69100,50.4878,-4.7831,Cornwall,Tregleath,1,1,2,0
213150,89450,50.6741,-4.6448,Cornwall,Tregrylls,1,1,2,0
198700,65900,50.4577,-4.8363,Cornwall,Tregustick,1,3,3,0
232300,63700,50.4485,-4.3624,Cornwall,Trehunist,1,1,2,0
229700,80000,50.5943,-4.4064,Cornwall,Trekelland,1,2,1,0
233800,76600,50.5649,-4.3470,Cornwall,Trekenner,1,1,2,0
206000,65100,50.4530,-4.7332,Cornwall,Trekillick,1,1,2,0
205250,77750,50.5664,-4.7503,Cornwall,Trelill,1,3,1,0
220300,88100,50.6642,-4.5430,Cornwall,Treneglos,1,1,3,0
218900,93200,50.7096,-4.5653,Cornwall,Trengune,1,2,3,0
182000,47900,50.2901,-5.0609,Cornwall,Trescowthick,1,1,1,0
213700,91200,50.6900,-4.6379,Cornwall,Tresparret,1,2,1,0
223700,77000,50.5655,-4.4897,Cornwall,Tressellern,1,1,1,0
223800,79500,50.5880,-4.4895,Cornwall,Trevague,1,3,1,0
212100,82100,50.6077,-4.6559,Cornwall,Watergate,2,3,1,0
211900,81400,50.6014,-4.6584,Cornwall,Watergate,2,1,3,0
219800,82400,50.6129,-4.5473,Cornwall,West Carne,1,1,2,0
195700,41900,50.2411,-4.8655,Cornwall,West Portholland,1,1,3,0
221255,53075,50.3498,-4.5128,Cornwall,West Watergate,1,1,1,0
178750,51850,50.3244,-5.1087,Cornwall,Wheal Frances,1,1,3,0
201200,66000,50.4595,-4.8012,Cornwall,Withielgoose Mills,2,3,4,0
398900,524700,54.6173,-2.0170,County Durham,Bogg House,2,2,1,0
399000,524700,54.6173,-2.0155,County Durham,Bogg House,2,3,1,0
394400,529300,54.6586,-2.0868,County Durham,Coldberry,1,1,2,0
397725,519350,54.5692,-2.0352,County Durham,East Briscoe,1,1,2,0
404985,509010,54.4763,-1.9231,County Durham,East Hope,3,1,3,0
405105,509005,54.4762,-1.9212,County Durham,East Hope,3,1,3,0
405415,509045,54.4766,-1.9164,County Durham,East Hope,3,1,3,0
403500,536800,54.7261,-1.9456,County Durham,Frosterley,1,4,3,0
411600,530000,54.6648,-1.8201,County Durham,Hamsterley,3,1,2,0
409900,529400,54.6595,-1.8465,County Durham,Hamsterley,3,1,2,0
409100,529000,54.6559,-1.8589,County Durham,Hamsterley,3,1,2,0
405300,527500,54.6425,-1.9179,County Durham,Hamsterley Forest,4,2,3,0
406700,530000,54.6649,-1.8961,County Durham,Hamsterley Forest,4,2,3,0
406700,531300,54.6766,-1.8961,County Durham,Hamsterley Forest,4,2,3,0
407100,531200,54.6757,-1.8899,County Durham,Hamsterley Forest,4,2,3,0
385100,530800,54.6719,-2.2311,County Durham,Intake Farm,1,1,2,0
382400,543200,54.7833,-2.2737,County Durham,Killhope,1,3,1,0
414900,518200,54.5587,-1.7696,County Durham,Langley Beck Ford,1,3,1,0
382500,532500,54.6871,-2.2715,County Durham,Low End,1,1,2,0
390400,540100,54.7557,-2.1492,County Durham,Middle Hope,1,1,3,0
388800,538100,54.7376,-2.1740,County Durham,St Johns Chapel,2,4,1,0
399000,539100,54.7468,-2.0155,County Durham,Stanhope,4,5,1,0
418000,526500,54.6332,-1.7211,County Durham,West Auckland,1,3,3,0
403100,509200,54.4780,-1.9522,County Durham,West Hope,1,1,2,0
390400,537900,54.7359,-2.1491,County Durham,Westgate,3,4,1,0
417000,530800,54.6719,-1.7364,County Durham,Witton Park,3,1,7,0
368700,519800,54.5723,-2.4842,Cumbria,Appleby,2,5,3,0
320000,475600,54.1698,-3.2256,Cumbria,Askham in Furness Tidal Byway,9,3,5,0
345625,543725,54.7854,-2.8456,Cumbria,Barrow Mill,1,2,3,0
322950,532300,54.6797,-3.1951,Cumbria,Bassenthwaite,1,2,4,0
377900,504400,54.4344,-2.3407,Cumbria,Birkett Common,1,2,3,0
355500,503740,54.4270,-2.6860,Cumbria,Borrow Beck Ford,1,4,3,0
318200,538700,54.7365,-3.2706,Cumbria,Bothel,1,1,3,0
368200,523400,54.6046,-2.4923,Cumbria,Brampton,1,2,3,0
357475,505075,54.4392,-2.6557,Cumbria,Bretherdale Head,1,1,3,0
366880,574560,55.0643,-2.5186,Cumbria,Butterburn,1,1,1,0
335000,535025,54.7059,-3.0089,Cumbria,Carrock Beck,1,2,1,0
332300,477300,54.1868,-3.0376,Cumbria,Cartmell Sands Tidal Byway,1,2,5,0
327800,536400,54.7173,-3.1209,Cumbria,Charleton Wath,1,2,3,0
372700,509400,54.4791,-2.4214,Cumbria,Crosby Garrett,2,2,1,0
372900,509600,54.4809,-2.4183,Cumbria,Crosby Garrett,2,2,1,0
349800,575300,55.0696,-2.7862,Cumbria,Dodgsontown,2,3,1,0
349900,575300,55.0696,-2.7846,Cumbria,Dodgsontown,2,1,2,0
306400,498200,54.3706,-3.4409,Cumbria,Drigg Tidal Crossing,1,1,5,0
358900,505800,54.4458,-2.6339,Cumbria,Eskew Beck,1,3,1,0
374500,541300,54.7659,-2.3964,Cumbria,Garrigill,1,2,2,0
317900,545575,54.7982,-3.2772,Cumbria,Gill House,1,3,1,0
337300,522100,54.5901,-2.9704,Cumbria,Groovebeck Fold,1,2,3,0
353285,487295,54.2790,-2.7175,Cumbria,Halfpenny,1,2,3,0
361900,520000,54.5737,-2.5894,Cumbria,High Whitber,1,3,3,0
354100,578200,55.0960,-2.7193,Cumbria,Holmehead,2,1,2,0
300665,515690,54.5266,-3.5351,Cumbria,Keekle,1,2,1,0
361800,521100,54.5835,-2.5911,Cumbria,Kings Meaburn,1,4,1,0
377600,508700,54.4730,-2.3457,Cumbria,Kirkby Stephen,1,2,4,0
374300,509800,54.4828,-2.3967,Cumbria,Leases,2,3,1,0
331583,502890,54.4167,-3.0544,Cumbria,Little Langdale,1,3,4,0
323000,520100,54.5701,-3.1912,Cumbria,Little Town,1,2,1,0
330800,558900,54.9199,-3.0798,Cumbria,Longburgh Tidal Road,2,2,5,0
355200,480900,54.2217,-2.6872,Cumbria,Lupton,1,2,3,0
378600,500000,54.3949,-2.3296,Cumbria,Mallerstang,4,1,1,0
378600,499800,54.3931,-2.3296,Cumbria,Mallerstang,4,1,2,0
378600,499700,54.3922,-2.3296,Cumbria,Mallerstang,4,1,2,0
378700,499100,54.3868,-2.3280,Cumbria,Mallerstang,4,1,1,0
355700,525000,54.6181,-2.6861,Cumbria,Melkinthorpe,1,3,4,0
360000,522300,54.5942,-2.6191,Cumbria,Morland,1,3,1,0
336400,533400,54.6915,-2.9868,Cumbria,Mosedale,1,3,3,0
336500,529900,54.6601,-2.9845,Cumbria,Mungrisdale,1,2,3,0
308700,494400,54.3368,-3.4044,Cumbria,Newbiggin Tidal Crossing,3,3,5,0
